id;type_aero;nom;latitude_deg;longitude_deg;elevation_ft;code_continent;code_pays;municipalite;code_icao;fuseau
BNX;medium_airport;Banja Luka International Airport;44.94139862060547;17.297500610351562;400;EU;BA;Banja Luka;LQBK;Europe/Sarajevo
BNY;small_airport;Bellona/Anua Airport;-11.302222222200001;159.798333333;60;OC;SB;Anua;AGGB;Pacific/Guadalcanal
BOA;small_airport;Boma Airport;-5.854000091552734;13.064000129699707;26;AF;CD;Boma;FZAJ;Africa/Kinshasa
BOB;medium_airport;Bora Bora Airport;-16.444400787353516;-151.75100708007812;10;OC;PF;Motu Mute;NTTB;Pacific/Tahiti
BOC;medium_airport;Bocas Del Toro International Airport;9.340849876403809;-82.25080108642578;10;NA;PA;Isla Colón;MPBO;America/Panama
BOD;large_airport;Bordeaux-Mérignac Airport;44.828300476100004;-0.715556025505;162;EU;FR;Bordeaux/Mérignac;LFBD;Europe/Paris
BOE;small_airport;Boundji Airport;-1.0329999923706055;15.383000373840332;1247;AF;CG;Boundji;FCOB;Africa/Brazzaville
BOG;large_airport;El Dorado International Airport;4.70159;-74.1469;8361;SA;CO;Bogota;SKBO;America/Bogota
BOH;large_airport;Bournemouth Airport;50.779998779296875;-1.8424999713897705;38;EU;GB;Bournemouth;EGHH;Europe/London
BOI;large_airport;Boise Air Terminal/Gowen field;43.56439972;-116.2229996;2871;NA;US;Boise;KBOI;America/Boise
BOJ;large_airport;Burgas Airport;42.56959915161133;27.515199661254883;135;EU;BG;Burgas;LBBG;Europe/Sofia
BOK;small_airport;Brookings Airport;42.074600219699995;-124.290000916;459;NA;US;Brookings;BOK;America/Los_Angeles
BOL;small_airport;Ballykelly Airport;55.060298919699996;-7.02027988434;85;EU;GB;Ballykelly;EGQB;Europe/London
BOM;large_airport;Chhatrapati Shivaji International Airport;19.0886993408;72.8678970337;39;AS;IN;Mumbai;VABB;Asia/Kolkata
BON;medium_airport;Flamingo International Airport;12.130999565124512;-68.26850128173828;20;NA;BQ;Kralendijk;TNCB;America/Kralendijk
BOO;large_airport;Bodø Airport;67.26920318603516;14.365300178527832;42;EU;NO;Bodø;ENBO;Europe/Oslo
BOP;small_airport;Bouar Airport;5.958000183105469;15.63700008392334;3360;AF;CF;Bouar;FEFO;Africa/Bangui
BOS;large_airport;General Edward Lawrence Logan International Airport;42.36429977;-71.00520325;20;NA;US;Boston;KBOS;America/New_York
BOT;small_airport;Bosset Airport;-7.2408333333299995;141.092333333;80;OC;PG;Bosset;AYET;Pacific/Port_Moresby
BOU;medium_airport;Bourges Airport;47.058101654052734;2.3702800273895264;529;EU;FR;Bourges;LFLD;Europe/Paris
BOW;small_airport;Bartow Municipal Airport;27.943399429299998;-81.78340148930002;125;NA;US;Bartow;KBOW;America/New_York
BOX;small_airport;Borroloola Airport;-16.075300216674805;136.302001953125;55;OC;AU;;YBRL;Australia/Darwin
BOY;medium_airport;Bobo Dioulasso Airport;11.160099983215332;-4.33096981048584;1511;AF;BF;Bobo Dioulasso;DFOO;Africa/Ouagadougou
BOZ;small_airport;Bozoum Airport;6.344170093536377;16.3218994140625;2215;AF;CF;Bozoum;FEGZ;Africa/Bangui
BPC;medium_airport;Bamenda Airport;6.039239883422852;10.122599601745605;4065;AF;CM;Bamenda;FKKV;Africa/Douala
BPD;small_airport;Bapi Airstrip;-7.743611111110001;147.020555556;2930;OC;PG;Bapi;AYBP;Pacific/Port_Moresby
BPE;medium_airport;Qinhuangdao Beidaihe Airport;39.666389;119.058889;46;AS;CN;Qinhuangdao;ZBDH;Asia/Shanghai
BPF;small_airport;Batuna Aerodrome;-8.56202777778;158.119305556;24;OC;SB;Batuna Mission Station;AGBT;Pacific/Guadalcanal
BPG;medium_airport;Barra do Garças Airport;-15.861300468400001;-52.3889007568;1147;SA;BR;Barra Do Garças;SBBW;America/Cuiaba
BPH;medium_airport;Bislig Airport;8.19594955444336;126.3219985961914;12;AS;PH;;RPMF;Asia/Manila
BPI;medium_airport;Miley Memorial Field;42.58509827;-110.1110001;6990;NA;US;Big Piney;KBPI;America/Denver
BPK;small_airport;Biangabip Airport;-5.526388888890001;141.744583333;1069;OC;PG;Biangabip;AYBQ;Pacific/Port_Moresby
BPL;medium_airport;Alashankou Bole (Bortala) airport;44.895;82.3;1253;AS;CN;Bole;ZWBL;Asia/Kashgar
BPM;medium_airport;Begumpet Airport;17.4531002045;78.4675979614;1742;AS;IN;Hyderabad;VOHY;Asia/Kolkata
BPN;small_airport;Sultan Aji Muhamad Sulaiman Airport;-1.26827001572;116.893997192;12;AS;ID;Kotamadya Balikpapan;WALL;Asia/Makassar
BPS;medium_airport;Porto Seguro Airport;-16.438600540161133;-39.08089828491211;168;SA;BR;Porto Seguro;SBPS;America/Bahia
BPT;medium_airport;Southeast Texas Regional Airport;29.9507999420166;-94.02069854736328;15;NA;US;Beaumont/Port Arthur;KBPT;America/Chicago
BPX;medium_airport;Qamdo Bangda Airport;30.553600311279297;97.1082992553711;14219;AS;CN;Bangda;ZUBD;Asia/Urumqi
BPY;medium_airport;Besalampy Airport;-16.744530296500002;44.4824838638;125;AF;MG;;FMNQ;Indian/Antananarivo
BQA;medium_airport;Dr.Juan C. Angara Airport;15.7298002243;121.5;108;AS;PH;Baler;RPUR;Asia/Manila
BQB;small_airport;Busselton Regional Airport;-33.6884231567;115.401596069;55;OC;AU;;YBLN;Australia/Perth
BQD;small_airport;Búðardalur Airport;65.07530212402344;-21.80030059814453;131;EU;IS;Búðardalur;BIBR;Atlantic/Reykjavik
BQE;small_airport;Bubaque Airport;11.297355651855469;-15.838079452514648;;AF;GW;Bubaque;GGBU;Africa/Bissau
BQG;small_airport;Bogorodskoye Airport;52.38;140.448;;EU;RU;Bogorodskoye;UHNB;Asia/Vladivostok
BQH;medium_airport;London Biggin Hill Airport;51.33079910279999;0.0324999988079;598;EU;GB;London;EGKB;Europe/London
BQI;small_airport;Bagani Airport;-18.1180992126;21.6243991852;3314;AF;NA;Bagani;FYBG;Africa/Windhoek
BQJ;small_airport;Batagay Airport;67.648002624512;134.69500732422;696;AS;RU;Batagay;UEBB;Asia/Vladivostok
BQK;medium_airport;Brunswick Golden Isles Airport;31.258800506591797;-81.46649932861328;26;NA;US;Brunswick;KBQK;America/New_York
BQL;medium_airport;Boulia Airport;-22.913299560546875;139.89999389648438;542;OC;AU;;YBOU;Australia/Brisbane
BQN;medium_airport;Rafael Hernandez Airport;18.49489974975586;-67.12940216064453;237;NA;PR;Aguadilla;TJBQ;America/Puerto_Rico
BQO;small_airport;Bouna Airport;9.27750015258789;-3.025279998779297;1148;AF;CI;Bouna;DIBN;Africa/Abidjan
BQQ;small_airport;Barra Airport;-11.08080005645752;-43.147499084472656;1345;SA;BR;Barra;SNBX;America/Bahia
BQS;medium_airport;Ignatyevo Airport;50.42539978027344;127.41200256347656;638;AS;RU;Blagoveschensk;UHBB;Asia/Yakutsk
BQT;medium_airport;Brest Airport;52.108299;23.8981;468;EU;BY;Brest;UMBB;Europe/Minsk
BQU;medium_airport;J F Mitchell Airport;12.9884004593;-61.2620010376;15;NA;VC;Bequia;TVSB;America/St_Vincent
BQW;small_airport;Balgo Hill Airport;-20.1483;127.973;1440;OC;AU;Balgo;YBGO;Australia/Perth
BRA;small_airport;Barreiras Airport;-12.078900337219238;-45.00899887084961;2447;SA;BR;Barreiras;SNBR;America/Bahia
BRB;small_airport;Barreirinhas Airport;-2.756628;-42.805666;40;SA;BR;;SSRS;America/Fortaleza
BRC;medium_airport;San Carlos De Bariloche Airport;-41.1511993408;-71.1575012207;2774;SA;AR;San Carlos de Bariloche;SAZS;America/Argentina/Salta
BRD;medium_airport;Brainerd Lakes Regional Airport;46.39830017;-94.13809967;1232;NA;US;Brainerd;KBRD;America/Chicago
BRE;large_airport;Bremen Airport;53.0475006104;8.78666973114;14;EU;DE;Bremen;EDDW;Europe/Berlin
BRI;large_airport;Bari Karol Wojtyła Airport;41.138901;16.760599;177;EU;IT;Bari;LIBD;Europe/Rome
BRK;medium_airport;Bourke Airport;-30.039199829101562;145.95199584960938;352;OC;AU;;YBKE;Australia/Sydney
BRL;medium_airport;Southeast Iowa Regional Airport;40.783199310302734;-91.12550354003906;698;NA;US;Burlington;KBRL;America/Chicago
BRM;medium_airport;Barquisimeto International Airport;10.042746543884277;-69.3586196899414;2042;SA;VE;Barquisimeto;SVBM;America/Caracas
BRN;medium_airport;Bern Belp Airport;46.914100647;7.497149944309999;1674;EU;CH;Bern;LSZB;Europe/Zurich
BRO;medium_airport;Brownsville South Padre Island International Airport;25.90679931640625;-97.4259033203125;22;NA;US;Brownsville;KBRO;America/Chicago
BRP;small_airport;Biaru Airport;-7.6693;146.7594;4900;OC;PG;Biaru;AYBR;Pacific/Port_Moresby
BRQ;medium_airport;Brno-Tuřany Airport;49.15129852294922;16.694400787353516;778;EU;CZ;Brno;LKTB;Europe/Prague
BRR;medium_airport;Barra Airport;57.02280044555664;-7.443059921264648;5;EU;GB;Eoligarry;EGPR;Europe/London
BRS;large_airport;Bristol Airport;51.382702;-2.71909;622;EU;GB;Bristol;EGGD;Europe/London
BRT;medium_airport;Bathurst Island Airport;-11.769200325012207;130.6199951171875;67;OC;AU;;YBTI;Australia/Darwin
BRU;large_airport;Brussels Airport;50.901401519800004;4.48443984985;184;EU;BE;Brussels;EBBR;Europe/Brussels
BRW;medium_airport;Wiley Post Will Rogers Memorial Airport;71.285402;-156.766008;44;NA;US;Utqiaġvik;PABR;America/Anchorage
BRX;medium_airport;Maria Montez International Airport;18.25149917602539;-71.12039947509766;10;NA;DO;Barahona;MDBH;America/Santo_Domingo
BRY;small_airport;Samuels Field;37.8143005371;-85.4996032715;669;NA;US;Bardstown;KBRY;America/New_York
BSA;small_airport;Bosaso Airport;11.275300025939941;49.14939880371094;3;AF;SO;Bosaso;HCMF;Africa/Mogadishu
BSB;large_airport;Presidente Juscelino Kubistschek International Airport;-15.86916732788086;-47.920833587646484;3497;SA;BR;Brasília;SBBR;America/Sao_Paulo
BSC;medium_airport;José Celestino Mutis Airport;6.20292;-77.3947;80;SA;CO;Bahía Solano;SKBS;America/Bogota
BSD;medium_airport;Baoshan Yunduan Airport;25.053301;99.168297;5453;AS;CN;;ZPBS;Asia/Chongqing
BSE;small_airport;Sematan Airport;1.8136099576950073;109.76300048828125;22;AS;MY;Sematan;WBGN;Asia/Kuching
BSF;medium_airport;Bradshaw Army Airfield;19.760099411;-155.554000854;6190;NA;US;Camp Pohakuloa;PHSF;Pacific/Honolulu
BSG;medium_airport;Bata Airport;1.9054700136184692;9.805680274963379;13;AF;GQ;;FGBT;Africa/Malabo
BSJ;medium_airport;Bairnsdale Airport;-37.88750076293945;147.5679931640625;165;OC;AU;;YBNS;Australia/Melbourne
BSK;medium_airport;Biskra Airport;34.793300628699996;5.73823022842;289;AF;DZ;Biskra;DAUB;Africa/Algiers
BSL;large_airport;EuroAirport Basel-Mulhouse-Freiburg Airport;47.59;7.5291667;885;EU;FR;Bâle/Mulhouse;LFSB;Europe/Paris
BSM;small_airport;Bishe Kola Air Base;36.65510177612305;52.34960174560547;-79;AS;IR;Amol;OINJ;Asia/Tehran
BSN;small_airport;Bossangoa Airport;6.492000102996826;17.429000854492188;1637;AF;CF;Bossangoa;FEFS;Africa/Bangui
BSO;medium_airport;Basco Airport;20.4512996674;121.980003357;291;AS;PH;Basco;RPUO;Asia/Manila
BSP;small_airport;Bensbach Airport;-8.85805555556;141.259444444;30;OC;PG;Bensbach;AYBH;Pacific/Port_Moresby
BSQ;small_airport;Bisbee Municipal Airport;31.3640003204;-109.883003235;4780;NA;US;Bisbee;P04;America/Phoenix
BSR;large_airport;Basrah International Airport;30.549100875854492;47.66210174560547;11;AS;IQ;Basrah;ORMM;Asia/Baghdad
BSS;small_airport;Balsas Airport;-7.52603006362915;-46.05329895019531;930;SA;BR;Balsas;SNBS;America/Fortaleza
BST;small_airport;Bost Airport;31.55970001220703;64.36499786376953;2464;AS;AF;Bost;OABT;Asia/Kabul
BSU;small_airport;Basankusu Airport;1.2247200012207031;19.78890037536621;1217;AF;CD;Basankusu;FZEN;Africa/Kinshasa
BSW;small_airport;Boswell Bay Airport;60.4230995178;-146.145996094;230;NA;US;Boswell Bay;AK97;America/Anchorage
BSX;small_airport;Pathein Airport;16.815200805664062;94.77989959716797;20;AS;MM;Pathein;VYPN;Asia/Rangoon
BSY;small_airport;Bardera Airport;2.336111;42.307778;4200;AF;SO;;HCMD;Africa/Mogadishu
BSZ;small_airport;Bartletts Airport;58.2162017822;-157.352005005;50;NA;US;Egegik;AK96;America/Anchorage
BTA;small_airport;Bertoua Airport;4.548610210418701;13.726099967956543;2133;AF;CM;Bertoua;FKKO;Africa/Douala
BTB;small_airport;Betou Airport;3.049999952316284;18.5;1168;AF;CG;Betou;FCOT;Africa/Brazzaville
BTC;medium_airport;Batticaloa Airport;7.70576;81.678802;20;AS;LK;Batticaloa;VCCB;Asia/Colombo
BTD;small_airport;Brunette Downs Airport;-18.639999389599996;135.93800354;700;OC;AU;;YBRU;Australia/Darwin
BTE;medium_airport;Sherbro International Airport;7.5324201583862305;-12.518899917602539;14;AF;SL;Bonthe;GFBN;Africa/Freetown
BTF;small_airport;Skypark Airport;40.8694000244;-111.927001953;4234;NA;US;Bountiful;KBTF;America/Denver
BTG;small_airport;Batangafo Airport;7.314109802246094;18.308799743652344;1378;AF;CF;Batangafo;FEGF;Africa/Bangui
BTH;medium_airport;Hang Nadim International Airport;1.12102997303;104.119003296;126;AS;ID;Batam Island;WIDD;Asia/Jakarta
BTI;medium_airport;Barter Island LRRS Airport;70.1340026855;-143.582000732;2;NA;US;Barter Island Lrrs;PABA;America/Anchorage
BTJ;medium_airport;Sultan Iskandar Muda International Airport;5.522872024010001;95.42063713070002;65;AS;ID;Banda Aceh;WITT;Asia/Jakarta
BTK;medium_airport;Bratsk Airport;56.370601654052734;101.697998046875;1610;AS;RU;Bratsk;UIBB;Asia/Irkutsk
BTL;medium_airport;W K Kellogg Airport;42.307300567599995;-85.2515029907;952;NA;US;Battle Creek;KBTL;America/Detroit
BTM;medium_airport;Bert Mooney Airport;45.95479965209961;-112.49700164794922;5550;NA;US;Butte;KBTM;America/Denver
BTN;small_airport;Marlboro County Jetport H.E. Avent Field;34.62170029;-79.73439789;147;NA;US;Bennettsville;KBBP;America/New_York
BTO;small_airport;Botopasi Airport;4.21751109352;-55.4470539093;242;SA;SR;Botopasi;SMBO;America/Paramaribo
BTP;small_airport;Butler County-K W Scholter Field;40.77690125;-79.9496994;1248;NA;US;Butler;KBTP;America/New_York
BTQ;small_airport;Butare Airport;-2.595829963684082;29.7367000579834;5801;AF;RW;Butare;HRYI;Africa/Kigali
BTR;large_airport;Baton Rouge Metropolitan, Ryan Field;30.53319931;-91.14959717;70;NA;US;Baton Rouge;KBTR;America/Chicago
BTS;large_airport;M. R. Štefánik Airport;48.17020034790039;17.21269989013672;436;EU;SK;Bratislava;LZIB;Europe/Bratislava
BTT;medium_airport;Bettles Airport;66.91390228;-151.529007;647;NA;US;Bettles;PABT;America/Anchorage
BTU;medium_airport;Bintulu Airport;3.12385010719;113.019996643;74;AS;MY;Bintulu;WBGB;Asia/Kuching
BTV;medium_airport;Burlington International Airport;44.471900939899996;-73.15329742429999;335;NA;US;Burlington;KBTV;America/New_York
BTW;small_airport;Batu Licin Airport;-3.4124100208300003;115.995002747;3;AS;ID;Batu Licin-Borneo Island;WAOC;Asia/Makassar
BTX;small_airport;Betoota Airport;-25.641700744628906;140.7830047607422;91;OC;AU;;YBEO;Australia/Brisbane
BTY;small_airport;Beatty Airport;36.8610992432;-116.787002563;3170;NA;US;Beatty;KBTY;America/Los_Angeles
BTZ;small_airport;Bursa Airport;40.233299255371094;29.009199142456055;331;AS;TR;Bursa;LTBE;Europe/Istanbul
BUA;medium_airport;Buka Airport;-5.4223198890686035;154.67300415039062;11;OC;PG;Buka Island;AYBK;Pacific/Bougainville
BUB;small_airport;Cram Field;41.776699066199996;-99.14969635010002;2182;NA;US;Burwell;KBUB;America/Chicago
BUC;small_airport;Burketown Airport;-17.748600006103516;139.53399658203125;21;OC;AU;;YBKT;Australia/Brisbane
BUD;large_airport;Budapest Ferenc Liszt International Airport;47.436901092499994;19.255599975599996;495;EU;HU;Budapest;LHBP;Europe/Budapest
BUF;large_airport;Buffalo Niagara International Airport;42.94049835;-78.73220062;728;NA;US;Buffalo;KBUF;America/New_York
BUG;medium_airport;Benguela Airport;-12.609000206;13.4036998749;118;AF;AO;Benguela;FNBG;Africa/Luanda
BUI;small_airport;Bokondini Airport;-3.6822;138.6755;4550;AS;ID;Bokondini;WAJB;Asia/Jayapura
BUJ;medium_airport;Bou Saada Airport;35.33250045776367;4.206389904022217;1506;AF;DZ;;DAAD;Africa/Algiers
BUK;small_airport;Al-Bough Airport;17.3467006683;44.621700286899994;3800;AS;YE;Al-Bough;OYBQ;Asia/Riyadh
BUL;small_airport;Bulolo Airport;-7.216286671410001;146.649541855;2240;OC;PG;Bulolo;AYBU;Pacific/Port_Moresby
BUM;small_airport;Butler Memorial Airport;38.2897987366;-94.3401031494;892;NA;US;Butler;KBUM;America/Chicago
BUN;medium_airport;Gerardo Tobar López Airport;3.81963;-76.9898;48;SA;CO;Buenaventura;SKBU;America/Bogota
BUO;small_airport;Burao Airport;9.5275;45.5549;3400;AF;SO;Burao;HCMV;Africa/Mogadishu
BUP;medium_airport;Bhatinda Air Force Station;30.270099639892578;74.75579833984375;662;AS;IN;;VIBT;Asia/Kolkata
BUQ;medium_airport;Joshua Mqabuko Nkomo International Airport;-20.01740074157715;28.617900848388672;4359;AF;ZW;Bulawayo;FVBU;Africa/Harare
BUR;medium_airport;Bob Hope Airport;34.20069885253906;-118.35900115966797;778;NA;US;Burbank;KBUR;America/Los_Angeles
BUS;medium_airport;Batumi International Airport;41.6102981567;41.5997009277;105;AS;GE;Batumi;UGSB;Asia/Tbilisi
BUT;small_airport;Bathpalathang Airport;27.5622;90.7471;8485;AS;BT;Jakar;VQBT;Asia/Thimphu
BUV;small_airport;Bella Union Airport;-30.3333339691;-57.0833320618;70;SA;UY;Bella Union;SUBU;America/Montevideo
BUW;small_airport;Betoambari Airport;-5.486879825592041;122.56900024414062;164;AS;ID;Bau Bau-Butung Island;WAWB;Asia/Makassar
BUX;medium_airport;Bunia Airport;1.5657199621200562;30.220800399780273;4045;AF;CD;;FZKA;Africa/Lubumbashi
BUY;small_airport;Bunbury Airport;-33.378299713134766;115.677001953125;53;OC;AU;;YBUN;Australia/Perth
BUZ;medium_airport;Bushehr Airport;28.9447994232;50.8345985413;68;AS;IR;Bushehr;OIBB;Asia/Tehran
BVA;medium_airport;Paris Beauvais Tillé Airport;49.45439910888672;2.1127800941467285;359;EU;FR;Beauvais/Tillé;LFOB;Europe/Paris
BVB;medium_airport;Atlas Brasil Cantanhede Airport;2.84138894081;-60.6922225952;276;SA;BR;Boa Vista;SBBV;America/Boa_Vista
BVC;medium_airport;Rabil Airport;16.136499404907227;-22.888900756835938;69;AF;CV;Rabil;GVBA;Atlantic/Cape_Verde
BVE;medium_airport;Brive Souillac Airport;45.039722;1.485556;1016;EU;FR;;LFSL;Europe/Paris
BVG;medium_airport;Berlevåg Airport;70.871398925781;29.034200668335;42;EU;NO;Berlevåg;ENBV;Europe/Oslo
BVH;medium_airport;Brigadeiro Camarão Airport;-12.694399833679;-60.098300933838;2018;SA;BR;Vilhena;SBVH;America/Porto_Velho
BVI;medium_airport;Birdsville Airport;-25.897499084472656;139.34800720214844;159;OC;AU;;YBDV;Australia/Brisbane
BVK;small_airport;Huacaraje Airport;-13.5500001907;-63.747898101800004;846;SA;BO;Itenes;SLHJ;America/La_Paz
BVL;small_airport;Baures Airport;-13.583333015400001;-63.5833320618;470;SA;BO;Baures;SLBA;America/La_Paz
BVM;small_airport;Belmonte Airport;-15.871700286865234;-38.87189865112305;33;SA;BR;Belmonte;SNBL;America/Bahia
BVO;small_airport;Bartlesville Municipal Airport;36.76250076;-96.01119995;711;NA;US;Bartlesville;KBVO;America/Chicago
BVR;small_airport;Esperadinha Airport;14.864305555600001;-24.746;64;AF;CV;Brava Island;GVBR;Atlantic/Cape_Verde
BVS;small_airport;Breves Airport;-1.6365300416946411;-50.443599700927734;98;SA;BR;Breves;SNVS;America/Belem
BVU;small_airport;Beluga Airport;61.1721992493;-151.044006348;130;NA;US;Beluga;PABG;America/Anchorage
BVV;small_airport;Burevestnik Airport;44.9199981689;147.621994019;79;AS;RU;Iturup Island;UHSB;Asia/Ust-Nera
BVW;small_airport;Batavia Downs Airport;-12.6591997147;142.675003052;;OC;AU;;YBTV;Australia/Brisbane
BVX;small_airport;Batesville Regional Airport;35.7262001;-91.64730072;465;NA;US;Batesville;KBVX;America/Chicago
BVY;medium_airport;Beverly Municipal Airport;42.584201812699995;-70.91649627689999;107;NA;US;Beverly;KBVY;America/New_York
BVZ;small_airport;Beverley Springs Airport;-16.733299255371094;125.43299865722656;385;OC;AU;;YBYS;Australia/Perth
BWA;medium_airport;Gautam Buddha Airport;27.505685;83.416293;358;AS;NP;Bhairawa;VNBW;Asia/Kathmandu
BWB;small_airport;Barrow Island Airport;-20.86440086364746;115.40599822998047;26;OC;AU;;YBWX;Australia/Perth
BWC;small_airport;Brawley Municipal Airport;32.99290085;-115.5169983;-128;NA;US;Brawley;KBWC;America/Los_Angeles
BWD;small_airport;Brownwood Regional Airport;31.793600082399998;-98.9564971924;1387;NA;US;Brownwood;KBWD;America/Chicago
BWE;medium_airport;Braunschweig Wolfsburg Airport;52.319199;10.5561;295;EU;DE;;EDVE;Europe/Berlin
BWF;medium_airport;Barrow Walney Island Airport;54.1286111;-3.2675;173;EU;GB;Barrow-in-Furness;EGNL;Europe/London
BWG;medium_airport;Bowling Green Warren County Regional Airport;36.964500427199994;-86.41970062259999;547;NA;US;Bowling Green;KBWG;America/Chicago
BWH;medium_airport;Butterworth Airport;5.4659199714660645;100.39099884033203;11;AS;MY;Butterworth;WMKB;Asia/Kuala_Lumpur
BWI;large_airport;Baltimore/Washington International Thurgood Marshall Airport;39.17539978;-76.66829681;146;NA;US;Baltimore;KBWI;America/New_York
BWK;medium_airport;Bol Airport;43.285701751708984;16.67970085144043;1776;EU;HR;Brač Island;LDSB;Europe/Zagreb
BWL;small_airport;Earl Henry Airport;36.7958984375;-97.3170013428;1054;NA;US;Blackwell;6OK6;America/Chicago
BWM;small_airport;Bowman Regional Airport;46.1655193;-103.30075;2965;NA;US;Bowman;KBWW;America/Denver
BWN;large_airport;Brunei International Airport;4.944200038909912;114.9280014038086;73;AS;BN;Bandar Seri Begawan;WBSB;Asia/Brunei
BWO;medium_airport;Balakovo Airport;51.8582992554;47.7456016541;95;EU;RU;Balakovo;UWSB;Europe/Volgograd
